content,rate,rate_label,time,user_name,subject_id,anime_title,clean_content,segmented
真正意义上的神回动画，每集节奏把握基本都很好，虽然有单元剧的嫌疑但是观感并不割裂，人际之间的细节情感处理得很不错，既不矫揉造作又不失情感诉求的爽快，很多细节设计处理让人会心一笑，最后的童年的纸飞机（邮件）飞回到我手里更是我看番史上少见的神来之笔，绝大多数角色不缺乏塑造成长，同时也有现实行动撑起成长的改变与自我的突破，心理成长与现实行动的改变相辅相成，促成了完美的观看体验。bgm更是多次神插入，op画面相当用心极富青春味道，不舍得跳过。总体相当治愈，青春与梦想让我想起了孤独摇滚，小南极更是多了一种摆脱他人偏见的自由与平静，全篇看下来几乎无槽点，对友情，亲情的描写也是上佳且和角色个人成长紧密连接交织成一部伟大的原创作品,9,神作,2024-7-31 10:25,一个失败主义谋士,218708,比宇宙更远的地方,bgmop,bgmop
"9.5，我其实很想给10但感觉还是不至于
虽然说即使到了南极却主要还是在写老家的事显得略有小气，但叙事能力和情绪感染能力以及bgm插入真的一绝，以至于这几天我每次听到遥远这首歌都会哭?",9,神作,2024-7-28 17:14,米库今天吃什么,218708,比宇宙更远的地方,"9510
bgm",9510 bgm
花田的原创天花板也就到这了，鉴于gbc我都给7了这个给8不过分,8,力荐,2024-7-3 10:17,Oliverdddddddd,218708,比宇宙更远的地方,gbc78,gbc78
https://bgm.tv/blog/354372,10,超神作,2024-6-26 10:25,舒条乐,218708,比宇宙更远的地方,httpsbgmtvblog354372,httpsbgmtvblog354372
忘的差不多了，开始二刷，ep1 9//ep2 8.5//ep3 8.3 水母真该找花田作脚本，相同的一集拉一人入伙的套路，怎么差距这么大呢//ep4 8.2//ep5 9//ep6 以为是过度回，没想到一集内完成起承转合，还留了不少时间给观光。同样是一集一个问题的模版，59您还是好好学学花田吧 9,0,未评分,2024-6-23 21:15,CFYJZ,218708,比宇宙更远的地方,ep1 9ep2 85ep3 83 ep4 82ep5 9ep6 59 9,ep1 9ep2 85ep3 83 ep4 82ep5 9ep6 59 9
"优秀的疯房子，顶级的花田十辉，伟大的藤泽庆昌，神圣的一部作品，每当「ハルカトオク 」与「またね」前奏响起，总会知道，该哭了。
在比天空更遥远的地方，仰望宇宙尽头的极光，那巨大的梦想，那强烈的友情，那纯白的世界——“我感觉我的青春在动”
从最初ep1的惊艳到ep13的慢慢共情，经历ep2的奔跑，ep4的日出，ep5的送别，ep9的活该，ep10的友情，ep11的呐喊，ep12的千条短信……演出、分镜、脚本、配乐的完美结合，展现了青春、旅途、友情、梦想的全部答案，极致的细腻与真实，感动与共情，一部纯粹的享受，一份纯粹的美好。
真正看过大海，真正攀上山顶，身处真正的广袤无垠，才会知道自己真正的渺小。南极，好想去啊。",9,神作,2024-6-16 03:57,Kryut,218708,比宇宙更远的地方,"“”
ep1ep13ep2ep4ep5ep9ep10ep11ep12",“ ” ep1ep13ep2ep4ep5ep9ep10ep11ep12
（整体）标准、（制作）扎实、（脉络）简单的青春伙伴追梦番，没有太多深层的挫折，更多的是类型化的跨越or“成长”之后的享受，但胜在对那些展现人物性格的小问题、小冲突表达清晰、演出可圈可点。我是羡慕故事中呈现出的生活的，我不会在当下赞美or推崇这样的生活，但我仍祈愿在终有一日的未来这些能够抵达人们。,9,神作,2024-6-9 21:14,anchor point,218708,比宇宙更远的地方,or“”or,or “ ” or
"前四集挺无聊的
ep11好评，ep12大好评",8,力荐,2024-6-9 15:50,寻临,218708,比宇宙更远的地方,ep11ep12,ep11ep12
ep11.京吹也有相似的情节//ep12.单集讨论里的147楼“数钱和未读邮件这两个镜头简直封神，两个镜头就能写出一个经历过丧母又保持信念坚持自我的jk的三年的痛苦与孤独。一切的感情都在这之间宣泄了出来。”ep13.短发的胜利！,0,未评分,2024-5-30 13:09,赵滴滴滴,218708,比宇宙更远的地方,ep11ep12147“jk”ep13,ep11ep12147 “ jk ” ep13
啊，想要来一场说走就走的旅行去不一样的地方啊，好青春啊（棒读）。gbc连载时期前来观摩。花田的脚本挑人，一集一个小高潮的写法补起来很容易腻。初看明亮而不艳丽的上色与ep1中近乎照片的厕所，以为会是写实系，结果和拉拉那种魔幻励志轻喜剧真的有什么很大区别吗？甚至挖掘空间还不如水水，蚌埠住了。本作制作水平完成度片尾的音乐插入与ep12神来一笔确实强大，但总体上并没有带给我良好的体验。,6,还行,2024-5-27 20:13,東堂灯子,218708,比宇宙更远的地方,gbcep1ep12,gbcep1ep12
6.5. 制作の資源が豊かだけど、ストーリーは今一ね、演出や物語のサプライズが足りないし、jk四人で騒がしくて。にもかかわらず、毎回も矛盾がちゃんとでるので、そのままずっと見続いても退屈が感じれない。直観が快適なもんね。,6,还行,2024-5-14 00:03,伝説の少女A,218708,比宇宙更远的地方,65 jk,65 jk
坐绿皮进西藏发小红书 但是日本jk//ep12的点子有点意思 但演出太拖后腿 整部片实在是乏善可陈//感觉是绕着发邮件收邮件这个点子造出了这部片,6,还行,2024-5-10 23:17,无证madam,218708,比宇宙更远的地方,jkep12,jkep12
MADHOUSE is GOD!!!Hanada Jukki is GOD!!! 2018Bestアニメ確定！,8,力荐,2024-4-17 17:58,PE,218708,比宇宙更远的地方,MADHOUSE is GODHanada Jukki is GOD 2018Best,MADHOUSE is GODHanada Jukki is GOD 2018Best
情绪调动很棒，可惜的是牺牲了一部分剧情合理性。歌曲很nice。主人公里塑造的比较好的是报濑，另外3位的剧情参与度稍微低了些。破冰船那集里关于战败国的描述和真实历史对照起来真的挺尬的，再结合后面日向回对霸凌者的批判，确实让人感慨制作组历史观的歪曲。不过整体上还是瑕不掩瑜吧，批判性看待就好。,8,力荐,2024-4-14 11:25,alex,218708,比宇宙更远的地方,nice3,nice3
"一场对往事的，不留余地的复仇//没想到你们能在南极做那么多科考任务，我忏悔，不该把你们和在魏军七进七出的刘禅等价的//ep5, 11, 12",7,推荐,2024-4-6 21:38,靜水秋風,218708,比宇宙更远的地方,ep5 11 12,ep5 11 12
自己追的第一部，也是最喜欢的MADHOUSE片,10,超神作,2024-4-1 17:54,ASUKA,218708,比宇宙更远的地方,MADHOUSE,MADHOUSE
"青春友情题材，治愈系佳作 8/10。角色成长刻画做得十分出色，4位主角都有自己的大问题，又互相能解决彼此的问题。往后看才发现真正的主线是4位主角的友情。真正的 美好的青春友情。
演出与进行非常细腻，节奏把握得很舒服。另外音乐方面，虽然刚刚开始的时候觉得OP/ED并不出彩，但后续每话插入曲的配置，以及插入曲/ED的神插入十分惊艳。",8,力荐,2024-3-2 07:38,茶栗chariri,218708,比宇宙更远的地方,"81044 
OPEDED",81044 OPEDED
ep5和ep11堪称精彩绝伦的神回，与轻百或重百不同的是这片捍卫了友情之光,9,神作,2024-2-26 20:31,小光,218708,比宇宙更远的地方,ep5ep11,ep5ep11
ep1演出非常优秀的一集 光的变化在人物的身上表现得异常明显 而其体现在背景上是仅是存在于那里 散发出光晕 因此当人物置于场景中时便有着一种强烈的异质感 他们区别于彼此的同时也有机地结合起来 运用在演出之中 像是背景中的文字成了表现人物行为的注解 亦或是出行前的大雨预示着因无法克服内心而返回 或是讨论南极时真理与惠被超市所分割分居与暗处于明处表现观点的不同 许多充满内涵的物件得到了充分的运用 诸如困在将要决堤的池洼中的纸船 在看完妈妈发いつものできた的消息后经过的车站闸门 这一切的一切注定了在车站的繁杂的人流中真理踏出前往约定之处的坚定的脚步 坐上与往常相反的电车 见到未曾见过的风景 最后两人在波光粼粼的海面前奋力奔跑时显得如此浪漫 那么就像这样一路奔跑下去 冲破海上的坚冰 到达世界的最南端吧 这才是你们该有的青春啊//ep2跑/ep5/泪ep10,8,力荐,2024-2-22 21:40,n1od,218708,比宇宙更远的地方,ep1                    ep2ep5ep10,ep1 ep2ep5ep10
"包含了青春的意义（玉木真理），旅途的意义（三宅日向），友情的意义（白石结月），为寻找答案不顾一切的意义（小渊泽报濑）。

lz是很容易被人物形象吸引的那种，其中报濑的性格最为丰满鲜明:围绕倔强

①去南极之前的一心一意要去南极的倔强:报濑在母亲下落不明后依然过着与之前一样的生活，忍受同学的嘲笑，放弃人际的交往打工攒钱前往南极，这段时间里报濑的性格很冷，对别人的看法不以理睬。

②踏上旅途之后报濑对待同伴的倔强:无论是三宅日向丢失护照事件（大方甩出100万日元），还是直播时替三宅日向出头事件（报濑很不适应镜头有大量描写）。

③到达南极之后一定要找到答案的倔强:母亲为什么冒着危险丢下家人也要去南极？这片大陆到底有什么让人着迷？我想报濑一定是怀着这种心情来到这里的。然而到达南极之后随着到达越来越多母亲曾到达的地方而感到不安。『如果我已经踩过了母亲踏过的所",10,超神作,2024-2-14 00:45,SUKI,218708,比宇宙更远的地方,"lz



100",lz 100
"“我也想来一场说走就走的旅行”
就是我所有的感想了

为了寻找母亲打工赚钱的少女，抱着探索的心情出发的少女，辍学的少女，身为偶像寻找自我的少女构成了这个故事的全部，简单的日常，有趣的科普，op当年的几个镜头现在还记忆犹新，想起来了当时还看麦子（b站一个柯南向的up主）推荐过这部作品才看的。。
还有最后女主的朋友那个错开的桥段其实蛮好笑的
南极只是一个引子，更多的乐趣与道理只有真正观看过这部作品才能领略到的",8,力荐,2024-1-20 19:23,mgceker,218708,比宇宙更远的地方,"“”


opbup",“ ” opbup
应该是二刷。稀有的原速品味的作品，并没有突然转折或震撼的剧情，但通过一流CV们（松岡没后宫的作品www）、良好的画工以及耳朵怀孕的音乐，啊Anime以与文字不同次元的形式映画着让人积极向前的物语。虽是青春，却是陈酿，过几年再听听CV也是极好的。（顺带推一句写实版的老剧《南极大陆》）,9,神作,2024-1-15 22:24,zhangsan,218708,比宇宙更远的地方,CVwwwAnimeCV,CVwwwAnimeCV
